//X;Y;Z;R;G;B;Scalar field;Illuminance (PCV)
-11.974478722;-2.249712467;16.527391434;82;86;71;0.705299;0.957627
-16.657241821;0.907691240;9.465493202;80;77;94;0.195615;0.822034
-13.621017456;-5.772496223;15.897048950;97;117;168;0.195615;0.877119
-2.253109932;-8.305433273;19.012639999;158;150;173;0.437408;0.894068
-11.710317612;-8.631311417;18.055044174;155;159;184;1.123721;0.978814
-17.069152832;-0.170854926;14.433894157;72;85;120;0.195615;0.843220
-4.151623726;-3.776930332;17.849176407;204;210;234;0.338815;0.894068
-9.362529755;-5.894786358;19.689914703;108;127;183;0.618588;0.911017
-7.131366730;-2.521075249;10.698437691;55;55;57;0.195615;0.800847
-2.558798790;-7.193374634;14.951758385;154;166;190;0.195615;0.860169
-12.863659859;-4.144268990;20.849756241;137;142;172;0.618588;0.902542
1.740020752;-4.891947269;16.471776962;56;44;66;0.437408;0.877119
-9.414058685;-1.300056338;6.067713737;83;96;86;0.195615;0.923729
-12.422698975;4.951445580;16.383680344;46;51;55;0.276641;0.894068
-14.922523499;2.626729250;13.128630638;107;106;86;0.338815;0.919492
-13.054159164;-6.079808712;21.816398621;149;145;178;1.053418;0.995763
-5.678573608;1.610253811;14.883308411;165;163;174;0.276641;0.817797
-10.232400894;-6.990715027;11.053909302;118;114;141;0.437408;0.838983
-12.391620636;-1.906683922;16.007591248;133;149;201;0.586844;0.919492
-1.437722445;-8.375720024;19.015104294;143;154;182;0.852665;0.894068
-13.477173805;-7.280591011;16.538330078;110;111;139;0.338815;0.868644
-11.931106567;-7.530171394;15.443319321;151;165;212;0.479156;0.872881
-10.054279327;3.581945419;16.495452881;144;170;205;0.437408;0.872881
-12.104061127;-0.273567319;13.941896439;89;82;90;0.338815;0.872881
-0.263711929;-6.806239605;15.772092819;90;93;102;0.195615;0.936441
-2.021033287;3.797673941;17.388492584;149;146;167;0.618588;0.898305
-14.130660057;3.263412952;13.186860085;89;99;134;0.276641;0.889831
-15.435760498;-0.104006290;15.826658249;56;57;87;0.276641;0.885593
-8.362994194;-7.945643425;14.310521126;118;117;148;0.276641;0.894068
-12.999100685;-6.703198433;16.860443115;175;186;208;0.437408;0.838983
-12.114118576;-3.128073692;16.819437027;234;231;242;0.705299;0.915254
-18.839839935;1.082614899;18.991436005;65;63;77;0.553282;0.894068
-13.231578827;-6.320761204;16.899713516;140;129;169;0.195615;0.889831
-9.487551689;-4.987301350;12.594399452;198;214;230;0.618588;0.830508
-14.170480728;1.369329929;12.797515869;31;29;40;0.195615;0.817797
-4.521130562;-7.007177353;11.707696915;94;96;109;0.195615;0.855932
-13.002545357;-1.891037941;14.972189903;243;241;246;0.553282;0.822034
-7.665061951;-5.083269596;12.143615723;93;88;118;0.479156;0.885593
-8.007587433;-3.123181343;16.395536423;111;105;139;0.479156;0.898305
-7.435865879;-4.149275780;12.516753197;88;83;89;0.276641;0.834746
-7.143910885;-5.995955944;11.683257103;94;92;105;0.276641;0.788136
-14.007218361;1.750259638;17.683654785;109;93;130;0.586844;0.936441
-10.042312622;-4.112734318;19.989534378;193;201;222;0.437408;0.877119
-4.453742981;-7.276158810;13.303761482;53;53;91;0.195615;0.855932
-0.962456703;4.993902683;16.372486115;126;128;153;0.195615;0.809322
-7.974081993;1.063248515;15.116412163;113;125;163;0.479156;0.868644
-11.618991852;2.095751762;10.274400711;155;164;173;0.391230;0.885593
-10.809814453;6.255000591;16.590583801;56;63;71;0.338815;0.860169
-3.640859604;2.689927578;11.609332085;150;165;194;0.437408;0.881356
-14.465817451;-8.218469620;17.268905640;203;209;231;0.479156;0.915254
-10.510793686;-8.854074478;12.406655312;63;66;75;0.338815;0.826271
-18.427612305;-0.633000612;19.099796295;111;114;133;0.391230;0.919492
-8.836848259;-2.771317959;8.775420189;63;57;71;0.276641;0.889831
-0.529024363;-4.249225616;18.121494293;193;196;229;0.391230;0.923729
-11.173641205;4.152686596;16.558776855;191;204;220;0.391230;0.872881
-10.737205505;3.741047859;18.956722260;128;134;148;0.874816;0.911017
-9.800608635;0.478740335;20.737977982;107;123;156;0.586844;0.843220
-17.111553192;0.199675798;9.944640160;151;138;156;0.338815;0.885593
-17.977529526;0.121587992;17.655254364;187;197;222;0.195615;0.927966
-10.302600861;-3.261935711;9.653913498;19;33;16;0.276641;0.766949
-7.316071510;-4.531864643;16.477655411;242;237;244;0.806540;0.868644
-2.785108805;0.357181072;15.384632111;202;206;233;0.195615;0.847458
-6.267341614;7.175124645;18.340305328;116;112;139;1.140620;0.961864
-10.053050041;-8.323799133;14.616989136;158;156;167;0.276641;0.834746
-7.229051113;-4.478947639;13.233556747;162;152;186;0.437408;0.898305
-7.900444031;-4.637036324;17.050807953;103;103;115;0.829923;0.940678
-11.549860001;-7.367361546;14.683263779;117;128;158;0.195615;0.830508
-10.926634789;-5.063161373;11.835774422;64;69;91;0.276641;0.847458
-17.799652100;1.782944679;20.665962219;100;89;105;0.437408;0.974576
-18.731719971;2.667964458;18.855379105;86;72;59;0.391230;0.915254
-11.752932549;-5.631311893;13.118410110;44;47;4;0.195615;0.885593
-3.285443306;-7.546931744;19.041660309;87;66;85;0.479156;0.872881
-2.921102285;-5.007868767;16.710090637;138;140;178;0.391230;0.911017
-14.308254242;-10.062952995;17.701940536;175;183;204;0.276641;0.860169
-12.959449768;-4.258961678;21.179761887;147;157;206;0.978074;0.949153
-4.921390057;2.927620411;16.680587769;198;206;217;0.618588;0.902542
-1.482284307;2.692210913;17.696258545;189;195;219;0.586844;0.949153
-12.526498795;-4.814597130;17.102760315;112;101;133;0.437408;0.906780
-6.889225006;1.169393778;14.661582947;130;141;143;0.338815;0.779661
-13.214000702;2.893334866;16.112352371;124;131;115;0.391230;0.894068
-2.544828415;-7.221322060;14.362132072;160;171;189;0.618588;0.936441
-9.600759506;5.680127144;16.230926514;174;172;196;0.195615;0.872881
-13.178254128;3.956770897;15.015075684;49;53;39;0.705299;0.855932
-11.036993980;3.900201797;14.943958282;100;111;131;0.338815;0.817797
-1.618278742;-5.323840141;16.009965897;70;78;97;0.437408;0.885593
-4.225384712;0.571472168;10.034123421;73;66;74;0.195615;0.885593
-8.399666786;1.200809479;20.787784576;151;167;219;0.618588;0.885593
-8.604214668;-3.161274910;16.861894608;95;94;128;0.917515;0.889831
-13.512857437;2.371837854;11.196620941;94;88;76;0.195615;0.838983
-8.736615181;-7.784118652;14.980492592;126;125;141;0.896420;0.927966
-11.650880814;1.475558639;9.874325752;145;145;171;0.276641;0.826271
-6.558535099;-7.689544678;15.349850655;205;196;215;0.553282;0.915254
-10.162628174;-4.666268349;11.147344589;54;62;51;0.437408;0.860169
-0.648846865;-7.456060410;18.791849136;122;129;139;0.276641;0.847458
-0.133162096;-5.190189362;16.146764755;77;78;108;0.195615;0.898305
-10.104095459;-4.600126266;20.307113647;120;115;121;0.829923;0.902542
-15.020315170;-7.625678539;16.655826569;142;140;164;0.391230;0.864407
-2.217200041;-5.402012348;14.462041855;46;50;49;0.276641;0.847458
-9.941012383;4.804054737;20.209617615;135;142;168;0.829923;0.953390
-10.881544113;-8.364764214;12.768400192;148;162;191;0.195615;0.864407
-1.519954443;-8.784900665;13.459813118;163;177;203;0.195615;0.889831
-11.943977356;4.607262611;15.100427628;88;83;105;0.276641;0.758475
-2.387484550;-8.806381226;13.360374451;96;84;104;0.391230;0.834746
-8.703809738;-3.235008001;17.098636627;58;57;55;1.053418;0.902542
-2.169211864;-3.456803322;16.085018158;161;169;188;0.195615;0.911017
-11.763298035;4.589899063;15.166269302;94;97;138;0.276641;0.834746
-13.518515587;-6.811194420;16.450929642;78;78;80;0.705299;0.868644
-8.420175552;-8.117743492;15.066743851;134;138;175;0.705299;0.881356
-13.342748642;-2.557495117;14.337754250;45;43;44;0.782459;0.868644
-10.798467636;-7.972111702;14.778304100;117;117;145;0.276641;0.826271
-3.094924450;1.554089665;16.487237930;153;160;188;0.195615;0.855932
-11.834634781;-3.058393717;13.955389023;163;152;182;0.195615;0.881356
-3.577597141;2.162529469;17.276096344;120;139;171;0.618588;0.953390
-4.051412106;-0.159561872;9.980617523;212;207;227;0.195615;0.864407
-3.533376217;-6.363816261;12.304932594;156;165;196;0.276641;0.864407
-5.201682091;-5.016889572;18.154968262;119;123;126;0.806540;0.919492
-13.038311958;-3.346622467;17.624607086;152;149;160;0.437408;0.906780
-17.669981003;1.193841934;20.721923828;107;105;129;0.705299;0.966102
-18.566173553;-0.904031277;11.778162956;119;112;145;0.276641;0.855932
-1.233463764;-5.070085526;15.617935181;102;109;138;0.391230;0.847458
-13.351195335;-9.603275299;15.569578171;160;167;193;0.276641;0.877119
-5.711824417;-1.335376263;21.109394073;151;155;182;0.829923;0.944915
-11.661670685;-6.194764614;10.004963875;142;139;148;0.391230;0.851695
-10.657087326;-8.907585144;14.932240486;149;147;184;0.195615;0.877119
-8.823256493;4.806324959;19.636472702;243;244;248;0.338815;0.894068
-12.216668129;-4.841735363;17.211757660;154;152;173;0.586844;0.894068
-8.594091415;-0.426385880;10.561975479;54;63;58;0.195615;0.830508
-7.563017368;0.507703781;15.327404976;218;215;244;0.195615;0.881356
-14.783628464;-10.093246460;17.707502365;95;99;134;0.195615;0.877119
-0.323852539;-5.085722923;18.028820038;220;222;234;0.731924;0.894068
-8.342082977;5.020457268;19.320587158;142;145;150;0.806540;0.906780
-11.199735641;-7.310791492;16.098600388;167;164;195;1.071426;0.919492
-3.586030006;-0.046033144;15.397817612;148;141;185;0.391230;0.805085
-9.991428375;-3.137718201;9.575288773;105;110;129;0.195615;0.805085
-8.197790146;-5.461871624;11.456123352;46;58;44;0.195615;0.788136
-5.352107048;3.026405811;16.736625671;142;157;176;0.437408;0.881356
-3.266001940;-7.148352623;14.656518936;74;74;82;0.195615;0.860169
-12.536943436;-3.338392735;20.402086258;216;215;233;0.276641;0.830508
-2.362929106;-3.266130447;14.379939079;152;159;178;0.195615;0.868644
-12.271230698;-2.555163383;12.788482666;93;71;74;0.195615;0.902542
-1.844233751;-7.707311630;19.528142929;110;126;142;0.829923;0.987288
-5.803414345;-1.267915249;21.145305634;44;45;66;0.852665;0.961864
-4.145703793;4.266855240;11.101514816;44;44;42;0.195615;0.877119
-3.525226593;3.046281815;16.352167130;162;167;199;0.586844;0.813559
-8.301554680;-6.024925232;11.639003754;46;66;31;0.479156;0.809322
-15.348104477;-0.435779572;14.875968933;58;49;68;0.276641;0.864407
-12.775560379;0.908779144;9.355234146;157;155;179;0.391230;0.860169
-7.701434135;-8.841927528;15.626444817;215;218;233;0.195615;0.864407
-6.404396534;-0.169026852;20.638782501;184;186;207;0.437408;0.923729
-17.645828247;-0.107857704;20.699182510;186;181;204;1.613081;0.991525
-10.081538200;-8.898519516;12.077754974;180;180;214;0.195615;0.877119
-8.843919754;-1.457670093;8.496095657;58;67;98;0.195615;0.779661
-12.233875275;-1.556046367;13.369601250;80;79;75;0.195615;0.838983
-5.853630066;0.710731506;19.723823547;208;206;217;0.553282;0.911017
-12.314533234;-8.380226135;15.283905029;81;76;99;0.553282;0.877119
-1.870375872;2.842031479;17.758335114;155;162;178;0.731924;0.961864
-13.706019402;2.991602898;12.547949791;54;55;41;0.195615;0.855932
-14.806423187;-2.350166798;14.009676933;159;150;169;0.195615;0.847458
-1.218911886;-6.104228020;14.813556671;121;125;160;0.276641;0.898305
-14.572616577;1.777799487;17.292243958;65;69;54;0.391230;0.826271
-10.529724121;4.344948769;14.977027893;98;76;122;0.195615;0.872881
-11.645431519;5.408140659;19.121572495;67;68;96;0.479156;0.906780
-4.006971359;-7.379115105;12.758084297;194;191;210;0.276641;0.868644
-2.427615166;-6.858642578;19.867921829;155;155;179;0.806540;0.978814
-9.755279541;-6.136042118;19.726387024;153;149;186;0.782459;0.915254
-8.124550819;-1.420655608;20.992000580;85;102;148;0.391230;0.940678
-6.809023380;-0.181193471;9.208091736;114;122;169;0.276641;0.885593
-13.551691055;-7.155488014;16.882379532;182;177;199;0.731924;0.877119
-10.794078827;-7.391815662;14.630201340;151;144;162;0.391230;0.822034
-12.420022964;-5.612399578;15.621934891;129;107;145;0.276641;0.872881
-19.129354477;1.795194626;19.478094101;200;206;232;0.276641;0.860169
-3.060225010;-7.152966976;13.945633888;189;202;221;0.618588;0.860169
-18.418579102;1.608523130;9.839139938;144;160;176;0.195615;0.872881
-5.849952698;-4.336369514;17.742568970;209;208;222;0.677629;0.898305
-11.549373627;5.652648449;15.159830093;148;162;191;0.195615;0.809322
-19.359251022;2.056270123;19.647817612;71;63;78;0.391230;0.894068
-1.943013191;-3.021292210;14.332497597;103;101;104;0.276641;0.851695
-9.881097794;6.328492641;17.384464264;138;127;157;0.553282;0.885593
-9.739713669;6.853942394;19.363407135;87;91;102;0.731924;0.953390
-7.164672852;-0.086794853;16.635763168;13;12;30;0.618588;0.949153
-17.472837448;1.671752930;10.292023659;77;83;107;0.195615;0.902542
-17.074131012;1.351624966;9.956143379;74;80;102;0.195615;0.860169
-3.288437366;1.730220318;10.786010742;181;196;227;0.437408;0.894068
-2.934185505;-5.626307487;18.606800079;66;71;91;0.195615;0.885593
-6.715250492;2.667195559;16.255504608;78;84;144;0.195615;0.902542
-11.355655670;1.282254457;17.162750244;108;120;160;0.276641;0.817797
-7.693578720;-1.413476944;21.796714783;128;132;169;0.958313;0.978814
-1.191564560;4.198031425;17.268030167;147;138;169;0.553282;0.860169
-4.607190609;-3.280279875;17.349185944;144;132;168;0.437408;0.834746
-14.016631126;-8.767467499;17.645080566;66;74;87;0.437408;0.898305
-12.903221130;3.602723122;17.358030319;182;183;214;0.648781;0.860169
-5.599394798;-1.519878387;20.573623657;142;143;173;0.806540;0.915254
-6.786647797;6.857677460;18.028732300;125;116;145;0.705299;0.957627
-12.693071365;4.092002869;13.857044220;84;89;129;0.276641;0.783898
-15.200834274;-0.598791599;16.210393906;89;92;101;0.586844;0.944915
-12.008059502;-6.877632141;15.689320564;158;153;183;0.338815;0.860169
-11.997770309;-3.277743101;20.343841553;204;201;218;0.338815;0.936441
-11.674921989;-6.801259995;15.274465561;102;109;128;0.195615;0.881356
-16.122695923;0.469330668;15.577693939;91;97;113;0.705299;0.847458
-7.929619312;-8.372820854;14.443473816;184;196;234;0.195615;0.902542
-9.339338303;-0.560034752;14.857232094;147;146;162;0.437408;0.872881
-8.305013657;-7.558272362;14.552745819;144;135;156;0.437408;0.881356
-7.440319538;1.945945024;21.245754242;106;109;140;0.806540;0.936441
-17.038194656;-0.419532537;14.638298988;189;204;207;0.437408;0.855932
-12.746135712;-8.606630325;16.723402023;143;150;202;0.276641;0.877119
-0.059896618;-6.780363083;15.818613052;89;103;116;0.276641;0.932203
-1.247663260;-8.705652237;13.369838715;168;174;200;0.195615;0.915254
-9.042187691;5.506374359;19.853452682;134;147;200;0.479156;0.936441
-13.794824600;-2.307974577;12.780361176;59;58;56;0.553282;0.915254
-14.183519363;-8.622687340;17.228212357;196;200;225;0.338815;0.843220
-11.292795181;-7.069485664;14.117485046;111;121;131;0.437408;0.843220
-9.099995613;1.701573253;20.597637177;135;151;174;0.338815;0.843220
-11.193922043;4.652040482;15.375179291;31;35;36;0.437408;0.834746
-6.856098175;-7.023645401;15.044876099;46;37;66;0.479156;0.898305
-12.519171715;-6.673628330;15.393658638;154;149;171;0.195615;0.881356
-6.117497444;-0.980791211;21.332139969;109;120;142;0.874816;0.961864
-7.593081951;0.580181122;20.604722977;103;98;130;0.391230;0.855932
-1.045167923;-7.877050400;19.090318680;157;163;185;0.553282;0.927966
-5.535502434;2.189611435;16.051382065;47;47;55;0.276641;0.792373
-11.589423180;-1.555598378;12.287862778;66;74;95;0.276641;0.889831
-14.112596512;-5.334423065;21.218257904;143;145;186;0.586844;0.949153
-15.400405884;2.596247911;17.129034042;102;126;162;0.195615;0.872881
-10.882965088;5.789095402;16.885326385;134;137;156;0.391230;0.847458
-11.504978180;4.514948368;20.258832932;130;132;147;1.140620;0.953390
-7.523463249;-7.058674812;13.787452698;118;123;153;0.195615;0.855932
-8.388262749;0.100217342;21.307304382;130;127;144;0.276641;0.915254
-2.884031296;-8.314082146;19.634044647;100;116;139;1.053418;0.987288
-11.492048264;-7.322631836;21.492620468;100;115;148;1.071426;0.966102
-3.457168341;-5.399698257;18.752960205;142;147;185;0.586844;0.911017
-14.586519241;1.822514057;17.457290649;125;141;190;0.276641;0.881356
-4.832437038;-0.318770409;16.067331314;142;145;162;0.648781;0.889831
-17.352201462;0.552689552;9.676620483;0;3;32;0.276641;0.838983
-12.171371460;-2.986704826;20.504581451;126;123;154;0.276641;0.961864
-8.196425438;5.110609055;18.242275238;113;111;98;0.276641;0.898305
-11.307287216;4.073092937;16.260803223;172;173;193;0.391230;0.860169
-11.972888947;5.063524723;20.597003937;126;142;176;0.874816;0.961864
-10.024600029;-2.371086597;19.953426361;128;151;195;1.396969;0.923729
-17.757656097;1.504609108;20.840560913;130;138;141;0.586844;0.991525
-3.691820145;-5.558896542;13.847269058;57;55;94;0.276641;0.830508
-5.746670723;-4.063995361;17.731714249;160;180;213;0.806540;0.936441
-8.490249634;-0.697528481;8.158079147;76;80;66;0.276641;0.855932
-8.271211624;1.495406151;14.105286598;89;96;115;0.276641;0.826271
-6.209218979;0.158484936;15.846796036;166;170;207;0.479156;0.864407
-13.291049957;-7.343226433;16.690204620;104;107;116;0.276641;0.864407
-12.164051056;5.184064865;20.174766541;117;131;157;0.479156;0.919492
-2.175565243;4.103655338;17.225479126;160;154;182;0.437408;0.881356
-8.799938202;5.980651855;17.657546997;111;108;119;0.391230;0.872881
-10.482483864;-8.784893036;12.569988251;139;145;169;0.479156;0.843220
-18.496744156;0.827833176;17.913446426;77;69;84;0.276641;0.902542
-12.027428627;-2.162990093;12.432792664;96;96;84;0.479156;0.813559
-17.363357544;2.277628422;19.551607132;111;112;176;0.195615;0.872881
-3.008980751;-5.631347656;15.980478287;40;34;60;0.276641;0.860169
-12.046305656;-6.430092335;20.924196243;216;217;235;0.705299;0.919492
-12.225928307;-5.756700516;21.094449997;124;122;144;0.806540;0.898305
-3.067458630;-5.450552940;19.523515701;186;205;220;0.806540;0.978814
-10.707951546;-8.755935669;11.941360474;226;226;238;0.276641;0.864407
-2.001851559;5.575872898;16.762344360;165;179;218;0.731924;0.949153
-11.497472763;1.198156834;17.704677582;135;150;193;0.437408;0.894068
-14.806003571;2.064765930;17.391515732;121;122;152;0.276641;0.838983
-14.816133499;2.957621098;12.277355194;68;74;96;0.276641;0.860169
-5.883189201;-5.653902054;11.324335098;235;227;248;0.195615;0.851695
-1.928749084;-2.704412699;17.871437073;137;143;169;0.391230;0.923729
-6.110779285;0.307738781;20.295747757;192;195;214;0.391230;0.855932
-6.405660152;-5.029579163;12.327864647;149;149;185;0.437408;0.877119
-13.464920998;-6.482706547;16.384965897;46;65;98;0.276641;0.881356
-13.014603615;3.407953024;17.624664307;115;133;183;0.437408;0.927966
-8.651436806;-3.462261438;20.412321091;105;112;138;0.829923;0.915254
-0.666700482;4.495280743;16.457086563;169;170;188;0.338815;0.843220
-2.675210953;0.622801304;14.915929794;145;160;199;0.195615;0.800847
