//X;Y;Z;Scalar field;Original cloud index;ID;C2C absolute distances;Illuminance (PCV)
5.329500198;-3.097399950;11.947899818;275.000000;0.000000;nan;0.739560;0.889831
5.251999855;-3.371099949;11.450300217;275.000000;0.000000;nan;0.549493;0.843220
5.301300049;-3.970400095;10.733699799;275.000000;0.000000;nan;0.861068;0.851695
4.968800068;-3.682899952;11.069800377;275.000000;0.000000;nan;0.610298;0.834746
4.940299988;-3.793699980;10.975799561;275.000000;0.000000;nan;0.732370;0.868644
3.831599951;-3.140300035;11.321299553;275.000000;0.000000;nan;0.909475;0.872881
3.910300016;-3.017600060;11.314599991;275.000000;0.000000;nan;0.793064;0.830508
3.788100004;-2.658999920;11.230999947;275.000000;0.000000;nan;0.654271;0.838983
4.964700222;-3.135699987;11.641200066;275.000000;0.000000;nan;0.481536;0.898305
5.285399914;-2.436100006;11.642900467;275.000000;0.000000;nan;0.438108;0.822034
5.345200062;-2.952300072;11.871500015;275.000000;0.000000;nan;0.625378;0.872881
4.870999813;-3.670500040;11.173100471;275.000000;0.000000;nan;0.587421;0.864407
5.138800144;-3.614200115;11.270799637;275.000000;0.000000;nan;0.601137;0.881356
5.315499783;-3.368900061;11.569299698;275.000000;0.000000;nan;0.660373;0.902542
4.966100216;-2.838500023;11.690500259;275.000000;0.000000;nan;0.287381;0.817797
3.659499884;-2.533499956;11.456199646;275.000000;0.000000;nan;0.899347;0.894068
3.665400028;-2.753999949;11.151200294;275.000000;0.000000;nan;0.714459;0.834746
5.166500092;-3.366800070;11.515000343;275.000000;0.000000;nan;0.539842;0.864407
4.147200108;-2.790499926;11.513400078;275.000000;0.000000;nan;0.761822;0.894068
3.847700119;-2.473799944;11.424599648;275.000000;0.000000;nan;0.770862;0.855932
4.645800114;-2.959599972;11.828399658;275.000000;0.000000;nan;0.554704;0.894068
4.218599796;-2.978300095;10.920299530;275.000000;0.000000;nan;0.430106;0.834746
3.838399887;-2.488199949;11.538499832;275.000000;0.000000;nan;0.874662;0.906780
5.084199905;-3.215800047;11.673500061;275.000000;0.000000;nan;0.570703;0.894068
3.585799932;-2.603300095;11.618599892;275.000000;0.000000;nan;1.074527;0.961864
3.590800047;-2.537600040;11.542300224;275.000000;0.000000;nan;1.009446;0.923729
4.507400036;-2.987799883;11.723500252;275.000000;0.000000;nan;0.596759;0.872881
3.446399927;-2.244299889;10.777700424;275.000000;0.000000;nan;0.761428;0.894068
4.824100018;-3.716700077;10.903400421;275.000000;0.000000;nan;0.680003;0.822034
3.993000031;-2.828999996;11.147899628;275.000000;0.000000;nan;0.536113;0.877119
5.022699833;-2.974699974;11.794599533;275.000000;0.000000;nan;0.456181;0.889831
5.210400105;-3.598099947;10.991299629;275.000000;0.000000;nan;0.579074;0.864407
5.046599865;-3.730400085;11.170599937;275.000000;0.000000;nan;0.668061;0.889831
4.587200165;-2.387399912;12.030599594;275.000000;0.000000;nan;0.736723;0.949153
4.537000179;-2.273600101;11.766300201;275.000000;0.000000;nan;0.640032;0.872881
3.475199938;-2.418200016;10.788200378;275.000000;0.000000;nan;0.698228;0.889831
3.937999964;-2.721600056;11.344499588;275.000000;0.000000;nan;0.677967;0.822034
4.973700047;-2.321199894;11.748700142;275.000000;0.000000;nan;0.460589;0.834746
4.268400192;-2.927700043;11.532600403;275.000000;0.000000;nan;0.719951;0.868644
4.691800117;-2.520900011;12.063400269;275.000000;0.000000;nan;0.679435;0.936441
5.465300083;-3.118099928;10.857700348;275.000000;0.000000;nan;0.137046;0.885593
4.288899899;-3.019399881;11.597599983;275.000000;0.000000;nan;0.736695;0.898305
5.046899796;-2.306400061;11.860600471;275.000000;0.000000;nan;0.557757;0.911017
4.378499985;-3.205300093;11.188199997;275.000000;0.000000;nan;0.513924;0.851695
4.494100094;-2.345599890;11.700900078;275.000000;0.000000;nan;0.599671;0.851695
4.988699913;-3.529700041;11.463500023;275.000000;0.000000;nan;0.552393;0.902542
3.606899977;-2.704600096;11.067799568;275.000000;0.000000;nan;0.696485;0.847458
5.063399792;-3.111299992;11.472200394;275.000000;0.000000;nan;0.364890;0.855932
4.931600094;-3.469500065;11.578700066;275.000000;0.000000;nan;0.573578;0.889831
5.475100040;-3.201900005;11.186499596;275.000000;0.000000;nan;0.363393;0.864407
3.689800024;-2.902400017;11.099499702;275.000000;0.000000;nan;0.727592;0.826271
3.965800047;-2.557199955;11.239600182;275.000000;0.000000;nan;0.548672;0.834746
5.413700104;-2.771699905;11.577599525;275.000000;0.000000;nan;0.463968;0.868644
3.991300106;-2.979399920;11.520899773;275.000000;0.000000;nan;0.888013;0.889831
4.105000019;-2.951800108;11.020899773;275.000000;0.000000;nan;0.486064;0.851695
4.151700020;-2.924200058;11.560500145;275.000000;0.000000;nan;0.832079;0.902542
4.939700127;-4.025400162;10.989999771;275.000000;0.000000;nan;0.856123;0.940678
3.635699987;-2.298899889;10.815400124;275.000000;0.000000;nan;0.572113;0.843220
4.742899895;-3.556699991;11.338000298;275.000000;0.000000;nan;0.524190;0.902542
5.241000175;-3.114200115;11.763600349;275.000000;0.000000;nan;0.591451;0.872881
5.128200054;-3.054600000;11.586299896;275.000000;0.000000;nan;0.413862;0.843220
3.710900068;-2.328000069;11.049300194;275.000000;0.000000;nan;0.592465;0.843220
3.580899954;-2.411200047;10.999799728;275.000000;0.000000;nan;0.659366;0.860169
4.759099960;-2.871400118;11.625300407;275.000000;0.000000;nan;0.315913;0.843220
5.158400059;-2.612799883;11.763299942;275.000000;0.000000;nan;0.380388;0.898305
4.473999977;-2.996400118;11.615400314;275.000000;0.000000;nan;0.586362;0.864407
3.791100025;-2.799499989;11.246199608;275.000000;0.000000;nan;0.701264;0.889831
4.923600197;-3.655299902;11.289799690;275.000000;0.000000;nan;0.589179;0.877119
5.134399891;-2.374900103;10.772700310;275.000000;0.000000;nan;0.162656;0.885593
5.254300117;-2.086199999;11.970899582;275.000000;0.000000;nan;0.762834;0.834746
4.890999794;-2.348500013;11.696299553;275.000000;0.000000;nan;0.407530;0.872881
3.516099930;-2.342499971;10.732600212;275.000000;0.000000;nan;0.665497;0.877119
4.847499847;-3.604399920;11.405400276;275.000000;0.000000;nan;0.577800;0.906780
3.758899927;-3.083800077;10.943300247;275.000000;0.000000;nan;0.734552;0.868644
4.793399811;-3.359200001;11.347000122;275.000000;0.000000;nan;0.344815;0.902542
5.439599991;-2.633100033;10.899800301;275.000000;0.000000;nan;0.250212;0.885593
3.803400040;-3.135999918;11.063300133;275.000000;0.000000;nan;0.786736;0.843220
3.472700119;-2.282200098;10.916899681;275.000000;0.000000;nan;0.752671;0.894068
4.931799889;-3.918499947;10.965700150;275.000000;0.000000;nan;0.855406;0.868644
3.888900042;-2.633599997;11.395099640;275.000000;0.000000;nan;0.727312;0.847458
3.715899944;-2.545200109;11.363699913;275.000000;0.000000;nan;0.791935;0.877119
3.539900064;-2.709100008;11.230600357;275.000000;0.000000;nan;0.843244;0.855932
3.845200062;-2.125600100;11.046600342;275.000000;0.000000;nan;0.589202;0.877119
4.410099983;-3.351200104;11.504599571;275.000000;0.000000;nan;0.640190;0.919492
4.644700050;-2.542700052;11.304300308;275.000000;0.000000;nan;0.333914;0.847458
5.049900055;-3.627199888;11.394399643;275.000000;0.000000;nan;0.617926;0.843220
3.792799950;-2.081000090;11.322500229;275.000000;0.000000;nan;0.693012;0.906780
5.209499836;-3.602799892;11.526499748;275.000000;0.000000;nan;0.718498;0.915254
4.241700172;-3.164099932;11.261099815;275.000000;0.000000;nan;0.648418;0.877119
5.330200195;-3.774899960;11.292900085;275.000000;0.000000;nan;0.820049;0.864407
5.137899876;-3.538000107;11.423600197;275.000000;0.000000;nan;0.587749;0.851695
5.399300098;-2.756700039;11.893899918;275.000000;0.000000;nan;0.627007;0.889831
4.789700031;-4.046400070;10.908599854;275.000000;0.000000;nan;0.746565;0.915254
4.439899921;-3.087300062;11.507200241;275.000000;0.000000;nan;0.559184;0.868644
5.314199924;-2.412499905;10.795499802;275.000000;0.000000;nan;0.121674;0.860169
5.355899811;-3.622999907;11.208000183;275.000000;0.000000;nan;0.650178;0.851695
3.684000015;-2.860399961;11.225000381;275.000000;0.000000;nan;0.780860;0.868644
3.963000059;-2.499799967;11.373700142;275.000000;0.000000;nan;0.672714;0.830508
4.013400078;-3.110800028;11.138400078;275.000000;0.000000;nan;0.703758;0.864407
3.615499973;-2.637799978;11.282400131;275.000000;0.000000;nan;0.809136;0.881356
4.690299988;-3.644900084;10.762000084;275.000000;0.000000;nan;0.705803;0.855932
4.912300110;-2.926899910;11.587400436;275.000000;0.000000;nan;0.279599;0.826271
4.443500042;-3.098900080;11.862700462;275.000000;0.000000;nan;0.769201;0.906780
4.355500221;-2.009200096;10.909799576;275.000000;0.000000;nan;0.540889;0.902542
3.476399899;-2.742500067;10.946900368;275.000000;0.000000;nan;0.768871;0.872881
4.875000000;-2.587100029;10.696700096;275.000000;0.000000;nan;0.252450;0.872881
4.792900085;-2.810199976;11.728300095;275.000000;0.000000;nan;0.340444;0.864407
3.602799892;-2.026599884;10.912599564;275.000000;0.000000;nan;0.753229;0.906780
3.647799969;-2.242700100;10.720000267;275.000000;0.000000;nan;0.570642;0.894068
3.781699896;-3.108500004;10.845199585;275.000000;0.000000;nan;0.720240;0.877119
3.653100014;-2.344099998;11.193200111;275.000000;0.000000;nan;0.723156;0.868644
4.941100121;-3.487200022;11.381799698;275.000000;0.000000;nan;0.466319;0.830508
4.922200203;-3.001399994;11.758500099;275.000000;0.000000;nan;0.444922;0.868644
5.452199936;-3.735699892;11.297900200;275.000000;0.000000;nan;0.756833;0.860169
3.827500105;-2.020699978;11.408399582;275.000000;0.000000;nan;0.620865;0.885593
4.500400066;-2.591700077;11.846799850;275.000000;0.000000;nan;0.598199;0.855932
4.288700104;-2.761199951;11.922300339;275.000000;0.000000;nan;0.808767;0.936441
3.923599958;-2.712899923;11.457599640;275.000000;0.000000;nan;0.778663;0.851695
5.369999886;-2.687099934;12.077300072;275.000000;0.000000;nan;0.750786;0.911017
5.339000225;-2.575000048;11.701000214;275.000000;0.000000;nan;0.465442;0.843220
4.359600067;-3.135299921;11.451499939;275.000000;0.000000;nan;0.596953;0.855932
5.120299816;-2.133199930;11.835900307;275.000000;0.000000;nan;0.650641;0.868644
3.807399988;-2.925199986;11.295200348;275.000000;0.000000;nan;0.779863;0.822034
5.211900234;-2.230299950;11.793299675;275.000000;0.000000;nan;0.610963;0.847458
3.656800032;-2.962699890;11.358799934;275.000000;0.000000;nan;0.926501;0.906780
5.048999786;-2.205399990;11.394200325;275.000000;0.000000;nan;0.391725;0.923729
5.183800220;-3.323499918;11.335499763;275.000000;0.000000;nan;0.416956;0.847458
3.799900055;-2.644399881;11.335200310;275.000000;0.000000;nan;0.724595;0.847458
5.222799778;-2.116199970;10.302200317;275.000000;0.000000;nan;0.134651;0.919492
4.898099899;-1.955000043;10.432100296;275.000000;0.000000;nan;0.406190;0.868644
5.011400223;-1.848199964;9.239000320;275.000000;0.000000;nan;0.310353;0.877119
5.039100170;-1.944700003;9.357899666;275.000000;0.000000;nan;0.171549;0.885593
4.846499920;-1.900099993;9.222299576;275.000000;0.000000;nan;0.320647;0.847458
5.131999969;-2.250499964;10.660599709;275.000000;0.000000;nan;0.249613;0.902542
5.213799953;-2.155499935;10.525199890;275.000000;0.000000;nan;0.228212;0.830508
5.257100105;-2.332900047;10.614700317;275.000000;0.000000;nan;0.267835;0.872881
5.349400043;-2.384900093;10.323300362;275.000000;0.000000;nan;0.151892;0.847458
5.058800220;-2.267299891;10.575799942;275.000000;0.000000;nan;0.147165;0.813559
5.060100079;-2.349900007;10.650500298;275.000000;0.000000;nan;0.167864;0.830508
5.366000175;-2.297899961;10.675499916;275.000000;0.000000;nan;0.283014;0.881356
5.156400204;-2.105600119;10.199899673;275.000000;0.000000;nan;0.190753;0.894068
5.034500122;-1.987100005;9.263500214;275.000000;0.000000;nan;0.243626;0.877119
5.472799778;-2.365099907;10.223199844;275.000000;0.000000;nan;0.154116;0.855932
4.889900208;-2.001399994;9.243700027;275.000000;0.000000;nan;0.263141;0.911017
4.878399849;-2.340800047;10.702099800;275.000000;0.000000;nan;0.175674;0.851695
5.542600155;-2.745100021;9.762999535;275.000000;0.000000;nan;0.235112;0.881356
4.723100185;-2.438499928;10.598400116;275.000000;0.000000;nan;0.183866;0.864407
5.094699860;-2.037400007;9.414600372;275.000000;0.000000;nan;0.132571;0.894068
4.928899765;-2.230499983;10.668299675;275.000000;0.000000;nan;0.204308;0.894068
4.886199951;-1.958099961;10.597000122;275.000000;0.000000;nan;0.416786;0.855932
5.225299835;-2.457000017;10.661600113;275.000000;0.000000;nan;0.227013;0.898305
5.401000023;-2.371700048;10.412599564;275.000000;0.000000;nan;0.172368;0.860169
5.093599796;-2.475699902;10.689299583;275.000000;0.000000;nan;0.226678;0.868644
4.739900112;-1.978999972;10.390000343;275.000000;0.000000;nan;0.365922;0.860169
4.910099983;-2.101799965;10.549699783;275.000000;0.000000;nan;0.265184;0.868644
5.432000160;-2.318099976;10.494600296;275.000000;0.000000;nan;0.184637;0.860169
4.995600224;-2.482800007;10.619600296;275.000000;0.000000;nan;0.129996;0.800847
4.961800098;-2.011600018;9.368800163;275.000000;0.000000;nan;0.126326;0.877119
5.559100151;-2.756299973;9.880000114;275.000000;0.000000;nan;0.130100;0.906780
5.474899769;-2.580300093;10.729999542;275.000000;0.000000;nan;0.297235;0.902542
4.956999779;-2.397799969;10.656999588;275.000000;0.000000;nan;0.122459;0.830508
5.415699959;-2.397599936;10.730999947;275.000000;0.000000;nan;0.238497;0.889831
5.499599934;-2.345599890;10.595700264;275.000000;0.000000;nan;0.272563;0.877119
5.306499958;-2.154299974;10.607000351;275.000000;0.000000;nan;0.318963;0.906780
5.561699867;-2.494199991;10.372599602;275.000000;0.000000;nan;0.178996;0.894068
5.365600109;-2.484499931;10.399399757;275.000000;0.000000;nan;0.240558;0.860169
4.846099854;-2.020499945;10.358099937;275.000000;0.000000;nan;0.362217;0.864407
4.402100086;-1.424000025;12.223799706;275.000000;0.000000;nan;0.522122;0.919492
4.488699913;-1.494600058;11.966799736;275.000000;0.000000;nan;0.422509;0.860169
5.013299942;-1.465100050;12.256799698;275.000000;0.000000;nan;0.713715;0.889831
4.724800110;-0.007900000;12.356200218;275.000000;0.000000;nan;0.661219;0.898305
5.253600121;-1.168599963;11.913399696;275.000000;0.000000;nan;0.571529;0.860169
4.343699932;-1.579599977;12.147500038;275.000000;0.000000;nan;0.622958;0.906780
4.958300114;-1.281499982;11.830699921;275.000000;0.000000;nan;0.426337;0.855932
4.847099781;-0.205100000;12.524299622;275.000000;0.000000;nan;0.621663;0.894068
5.324900150;-1.696799994;11.880200386;275.000000;0.000000;nan;0.661661;0.864407
4.444499969;-1.518900037;12.226400375;275.000000;0.000000;nan;0.605637;0.923729
4.739399910;-1.015200019;12.242099762;275.000000;0.000000;nan;0.383101;0.902542
5.133299828;-1.381000042;12.250800133;275.000000;0.000000;nan;0.789344;0.868644
4.648499966;-1.812700033;10.806799889;275.000000;0.000000;nan;0.412206;0.881356
4.510600090;-1.743899941;12.200900078;275.000000;0.000000;nan;0.591945;0.919492
5.046999931;-1.257200003;12.271800041;275.000000;0.000000;nan;0.676878;0.868644
4.759699821;-1.413599968;12.348099709;275.000000;0.000000;nan;0.657237;0.906780
4.721300125;-1.504400015;12.279700279;275.000000;0.000000;nan;0.654064;0.915254
5.229700089;-0.686200023;12.447699547;275.000000;0.000000;nan;0.801221;0.911017
5.188499928;-0.832400024;12.286199570;275.000000;0.000000;nan;0.717862;0.877119
5.096600056;-1.355900049;11.884599686;275.000000;0.000000;nan;0.552536;0.838983
4.856999874;-1.532899976;12.114899635;275.000000;0.000000;nan;0.510935;0.817797
4.560200214;-1.817700028;10.971400261;275.000000;0.000000;nan;0.401900;0.898305
3.831199884;-1.888100028;11.240099907;275.000000;0.000000;nan;0.524344;0.902542
4.445099831;-1.662600040;12.161399841;275.000000;0.000000;nan;0.576076;0.898305
5.032599926;-1.771399975;11.573699951;275.000000;0.000000;nan;0.293359;0.817797
5.104499817;-0.775200009;12.409399986;275.000000;0.000000;nan;0.683567;0.906780
4.915299892;-0.042199999;12.612299919;275.000000;0.000000;nan;0.810495;0.919492
5.318200111;-1.794499993;11.843999863;275.000000;0.000000;nan;0.654366;0.843220
4.983300209;-0.909699976;11.947600365;275.000000;0.000000;nan;0.321241;0.885593
4.738800049;-0.320100009;12.682600021;275.000000;0.000000;nan;0.590353;0.902542
4.567699909;-1.599900007;12.022000313;275.000000;0.000000;nan;0.404917;0.834746
4.615099907;-1.602300048;12.242799759;275.000000;0.000000;nan;0.606297;0.902542
4.952499866;-1.320999980;12.347599983;275.000000;0.000000;nan;0.689121;0.864407
4.290299892;-1.349400043;12.019499779;275.000000;0.000000;nan;0.395190;0.894068
5.294199944;-1.292000055;11.989399910;275.000000;0.000000;nan;0.695564;0.885593
4.730700016;-1.518100023;12.165800095;275.000000;0.000000;nan;0.540998;0.902542
4.767399788;-1.287700057;12.050600052;275.000000;0.000000;nan;0.402938;0.847458
5.128499985;-1.251799941;11.920000076;275.000000;0.000000;nan;0.528853;0.817797
4.765699863;-0.206100002;12.662699699;275.000000;0.000000;nan;0.651851;0.902542
4.397999763;-1.306499958;12.275400162;275.000000;0.000000;nan;0.463527;0.936441
4.263000011;-1.404800057;12.170800209;275.000000;0.000000;nan;0.503591;0.911017
5.243000031;-1.137699962;12.148599625;275.000000;0.000000;nan;0.682717;0.881356
4.541999817;-1.456500053;12.113499641;275.000000;0.000000;nan;0.514199;0.877119
4.928800106;-1.466799974;12.182999611;275.000000;0.000000;nan;0.615498;0.872881
4.904300213;-1.942199945;10.781700134;275.000000;0.000000;nan;0.373750;0.872881
5.262700081;-0.983500004;11.989600182;275.000000;0.000000;nan;0.562019;0.851695
5.280300140;-0.232199997;12.167900085;275.000000;0.000000;nan;0.883555;0.851695
5.244599819;-1.326599956;11.891699791;275.000000;0.000000;nan;0.643175;0.826271
4.976200104;-1.123299956;12.196299553;275.000000;0.000000;nan;0.533869;0.860169
4.947000027;-1.110900044;11.937899590;275.000000;0.000000;nan;0.354732;0.838983
5.046500206;-1.886999965;11.829899788;275.000000;0.000000;nan;0.444971;0.855932
4.776599884;-0.109499998;12.632699966;275.000000;0.000000;nan;0.702652;0.902542
5.020800114;-1.293400049;12.144200325;275.000000;0.000000;nan;0.612610;0.843220
4.870999813;-1.270099998;12.281000137;275.000000;0.000000;nan;0.573848;0.881356
4.773600101;-1.375399947;12.126500130;275.000000;0.000000;nan;0.509443;0.872881
4.903999805;-1.470600009;12.300000191;275.000000;0.000000;nan;0.711333;0.923729
4.982699871;-0.779699981;12.381699562;275.000000;0.000000;nan;0.565653;0.877119
4.835899830;-0.286100000;12.463700294;275.000000;0.000000;nan;0.538544;0.855932
4.803500175;-1.116400003;12.100399971;275.000000;0.000000;nan;0.347565;0.868644
5.262899876;-0.139100000;12.250599861;275.000000;0.000000;nan;0.918310;0.868644
5.093999863;-1.746799946;11.673999786;275.000000;0.000000;nan;0.382971;0.872881
4.383399963;-1.516199946;11.928500175;275.000000;0.000000;nan;0.452499;0.851695
3.741100073;-1.828899980;11.307299614;275.000000;0.000000;nan;0.519921;0.932203
5.169000149;-1.996999979;11.873399734;275.000000;0.000000;nan;0.611657;0.851695
5.022699833;-1.205700040;12.401000023;275.000000;0.000000;nan;0.719403;0.919492
4.767899990;-0.988399982;11.960800171;275.000000;0.000000;nan;0.222227;0.877119
