//X;Y;Z;R;G;B;Illuminance (PCV);Nx;Ny;Nz
-30.152126312;14.431510925;10.100085258;255;255;255;1;0.000000;0.000000;0.000000
-34.212333679;15.841396332;12.888032913;255;255;255;1;0.000978;0.999999;0.000978
-34.534973145;19.058158875;12.739250183;255;255;255;1;0.000000;0.000000;0.000000
-35.898509979;16.696411133;13.352256775;255;255;255;1;0.000978;0.999999;0.000978
-29.103549957;16.104469299;16.148811340;255;255;255;1;0.000000;0.000000;0.000000
-29.474109650;15.939716339;15.969574928;255;255;255;1;0.000000;0.000000;0.000000
-31.540800095;21.032531738;10.880607605;255;255;255;1;0.000000;0.000000;0.000000
-29.661100388;20.479904175;6.114714146;255;255;255;1;0.000978;0.999999;0.000978
-31.182918549;23.776067734;9.559280396;255;255;255;1;0.000000;0.000000;0.000000
-25.345964432;21.362667084;15.566256523;255;255;255;1;0.000000;0.000000;0.000000
-35.362358093;16.690946579;9.962187767;255;255;255;1;0.000000;0.000000;0.000000
-32.608158112;15.656482697;8.859744072;255;255;255;1;0.000978;0.999999;0.000978
-30.752647400;18.617378235;8.430967331;255;255;255;1;0.000000;0.000000;0.000000
-31.431793213;22.550420761;12.893891335;255;255;255;1;0.000000;0.000000;0.000000
-22.822124481;17.000486374;13.636713028;255;255;255;1;0.000000;0.000000;0.000000
-26.004085541;15.507668495;9.732499123;255;255;255;1;0.000978;0.999999;0.000978
-32.592636108;22.675617218;11.676166534;255;255;255;1;0.000000;0.000000;0.000000
-28.075038910;19.602912903;9.467483521;255;255;255;1;0.000000;0.000000;0.000000
-29.617713928;23.804248810;9.085392952;255;255;255;1;0.999999;0.000978;0.000978
-31.514970779;21.194107056;10.030039787;255;255;255;1;0.000000;0.000000;0.000000
-32.846305847;20.450611115;12.995996475;255;255;255;1;0.000000;0.000000;0.000000
-32.523162842;15.595773697;8.364628792;255;255;255;1;0.000978;0.999999;0.000978
-33.476814270;19.125488281;15.776198387;255;255;255;1;0.999999;0.000978;0.000978
-27.176197052;19.616165161;17.136070251;255;255;255;1;0.000978;0.999999;0.000978
-33.013916016;19.496871948;16.865276337;255;255;255;1;0.707106;0.707106;0.001384
-37.000488281;18.360145569;10.040746689;255;255;255;1;0.707106;0.707106;0.001384
-31.616369247;20.394525528;8.216753960;255;255;255;1;0.000000;0.000000;0.000000
-30.809642792;19.576972961;7.232070446;255;255;255;1;0.000000;0.000000;0.000000
-34.828369141;20.626205444;14.394488335;255;255;255;1;0.999999;0.000978;0.000978
-33.815189362;15.051605225;12.516142845;255;255;255;1;0.000978;0.999999;0.000978
-30.005046844;14.952028275;17.596298218;255;255;255;1;0.707106;0.707106;0.001384
-31.237693787;23.844882965;9.612982750;255;255;255;1;0.999999;0.000978;0.000978
-25.574007034;17.387638092;12.774881363;255;255;255;1;0.000000;0.000000;0.000000
-25.957065582;20.986465454;15.478775024;255;255;255;1;0.000000;0.000000;0.000000
-31.007802963;20.725336075;9.669754028;255;255;255;1;0.999999;0.000978;0.000978
-29.960002899;15.825792313;17.282358170;255;255;255;1;0.999999;0.000978;0.000978
-32.016109467;22.535507202;12.341835976;255;255;255;1;0.000000;0.000000;0.000000
-31.042678833;20.807737350;16.543708801;255;255;255;1;0.999999;0.000978;0.000978
-26.389009476;18.287937164;14.955219269;255;255;255;1;0.000000;0.000000;0.000000
-29.812824249;14.784336090;10.278352737;255;255;255;1;0.000000;0.000000;0.000000
-39.463832855;18.383222580;11.116698265;255;255;255;1;0.000978;0.999999;0.000978
-27.231912613;20.037364960;9.207653999;255;255;255;1;0.999999;0.000978;0.000978
-33.021045685;20.501073837;7.606297016;255;255;255;1;0.000000;0.000000;0.000000
-34.805080414;19.175016403;10.909754753;255;255;255;1;0.000000;0.000000;0.000000
-32.825355530;19.242387772;16.209083557;255;255;255;1;0.000000;0.000000;0.000000
-34.608665466;18.324924469;10.549650192;255;255;255;1;0.000000;0.000000;0.000000
-36.657047272;18.632137299;13.665208817;255;255;255;1;0.000978;0.999999;0.000978
-31.988498688;22.180055618;12.212298393;255;255;255;1;0.000000;0.000000;0.000000
-36.788352966;19.301879883;14.170345306;255;255;255;1;0.000978;0.999999;0.000978
-23.735752106;17.404857635;14.509010315;255;255;255;1;0.000000;0.000000;0.000000
-27.087911606;15.574931145;9.844885826;255;255;255;1;0.000978;0.999999;0.000978
-26.946052551;18.334663391;14.668609619;255;255;255;1;0.000000;0.000000;0.000000
-34.990329742;17.707380295;14.990096092;255;255;255;1;0.000978;0.999999;0.000978
-31.010820389;18.579647064;8.632985115;255;255;255;1;0.000978;0.999999;0.000978
-27.887115479;18.901142120;9.195576668;255;255;255;1;0.000000;0.000000;0.000000
-32.425258636;20.752172470;13.675157547;255;255;255;1;0.999999;0.000978;0.000978
-32.823387146;22.322917938;16.892654419;255;255;255;1;0.000000;0.000000;0.000000
-34.149425507;20.519435883;13.560103416;255;255;255;1;0.000000;0.000000;0.000000
-34.755886078;16.886247635;9.002514839;255;255;255;1;0.000000;0.000000;0.000000
-25.829099655;22.191654205;14.417846680;255;255;255;1;0.999999;0.000978;0.000978
-29.920055389;22.081531525;15.562349319;255;255;255;1;0.999999;0.000978;0.000978
-31.022861481;19.162487030;9.645333290;255;255;255;1;0.000978;0.999999;0.000978
-30.778034210;13.828773499;9.579846382;255;255;255;1;0.000000;0.000000;0.000000
-28.592800140;18.258138657;12.365012169;255;255;255;1;0.999999;0.000978;0.000978
-33.945114136;17.902759552;7.074053764;255;255;255;1;0.000978;0.999999;0.000978
-32.393302917;17.958786011;7.291461945;255;255;255;1;0.000978;0.999999;0.000978
-30.423160553;14.882340431;9.889056206;255;255;255;1;0.000000;0.000000;0.000000
-28.631368637;18.024744034;12.584419250;255;255;255;1;0.999999;0.000978;0.000978
-30.067510605;23.571208954;8.776953697;255;255;255;1;0.000000;0.000000;0.000000
-31.977539063;17.478986740;6.349623680;255;255;255;1;0.000978;0.999999;0.000978
-34.991298676;19.044258118;11.009394646;255;255;255;1;0.000000;0.000000;0.000000
-32.196842194;22.342786789;13.293360710;255;255;255;1;0.000000;0.000000;0.000000
-32.837448120;22.563167572;15.188002586;255;255;255;1;0.000000;0.000000;0.000000
-38.884357452;20.480661392;14.056523323;255;255;255;1;0.000978;0.999999;0.000978
-31.948120117;21.253454208;7.653744698;255;255;255;1;0.999999;0.000978;0.000978
-23.097364426;17.876861572;14.701627731;255;255;255;1;0.999999;0.000978;0.000978
-26.906566620;21.499408722;9.380056381;255;255;255;1;0.000978;0.999999;0.000978
-33.286197662;16.228542328;6.431776047;255;255;255;1;0.000978;0.999999;0.000978
-27.701259613;19.298341751;9.689483643;255;255;255;1;0.000000;0.000000;0.000000
-31.167667389;24.239374161;9.828512192;255;255;255;1;0.707106;0.707106;0.001384
-34.073394775;20.418184280;13.719946861;255;255;255;1;0.000000;0.000000;0.000000
-35.876312256;14.110810280;7.801839828;255;255;255;1;0.000978;0.999999;0.000978
-36.371444702;19.485437393;13.598204613;255;255;255;1;0.000000;0.000000;0.000000
-35.618236542;19.301120758;14.383662224;255;255;255;1;0.707106;0.707106;0.001384
-26.463603973;16.039394379;10.966202736;255;255;255;1;0.000000;0.000000;0.000000
-24.365066528;16.936246872;15.170874596;255;255;255;1;0.707106;0.707106;0.001384
-29.159814835;16.761289597;16.387844086;255;255;255;1;0.000000;0.000000;0.000000
-29.657829285;23.063755035;8.813493729;255;255;255;1;0.000000;0.000000;0.000000
-32.962730408;19.449710846;16.011207581;255;255;255;1;0.000000;0.000000;0.000000
-32.895000458;22.529487610;11.691617966;255;255;255;1;0.000000;0.000000;0.000000
-26.172180176;19.356143951;13.386384964;255;255;255;1;0.000000;0.000000;0.000000
-35.256511688;18.860378265;11.920727730;255;255;255;1;0.000000;0.000000;0.000000
-32.104148865;20.295343399;9.326431274;255;255;255;1;0.000000;0.000000;0.000000
-34.296855927;20.471408844;14.382430077;255;255;255;1;0.999999;0.000978;0.000978
-29.443861008;18.891252518;14.766051292;255;255;255;1;0.000000;0.000000;0.000000
-30.130119324;22.808860779;8.520490646;255;255;255;1;0.000000;0.000000;0.000000
-27.457071304;16.419734955;10.651291847;255;255;255;1;0.000000;0.000000;0.000000
-37.233768463;20.092535019;14.906763077;255;255;255;1;0.000978;0.999999;0.000978
-35.115585327;15.636609077;12.526055336;255;255;255;1;0.000978;0.999999;0.000978
-27.069669724;22.048017502;9.232234955;255;255;255;1;0.000000;0.000000;0.000000
-38.335708618;16.329818726;11.774056435;255;255;255;1;0.000978;0.999999;0.000978
-32.647155762;20.882419586;13.469559669;255;255;255;1;0.000000;0.000000;0.000000
-32.669517517;21.644889832;14.859063148;255;255;255;1;0.999999;0.000978;0.000978
-29.768184662;15.767749786;15.123653412;255;255;255;1;0.999999;0.000978;0.000978
-33.841537476;19.301723480;10.824822426;255;255;255;1;0.000000;0.000000;0.000000
-29.167114258;16.194414139;15.711804390;255;255;255;1;0.000000;0.000000;0.000000
-31.767520905;22.531599045;11.640927315;255;255;255;1;0.000000;0.000000;0.000000
-35.273338318;18.742664337;12.836054802;255;255;255;1;0.707106;0.707106;0.001384
-31.927156448;20.508831024;8.348353386;255;255;255;1;0.000000;0.000000;0.000000
-29.016073227;18.590259552;18.389066696;255;255;255;1;0.894688;0.446689;0.001310
-23.655603409;16.982843399;15.235893250;255;255;255;1;0.999999;0.000978;0.000978
-27.248680115;18.285093307;12.645451546;255;255;255;1;0.000000;0.000000;0.000000
-28.786489487;15.382703781;15.773152351;255;255;255;1;0.000000;0.000000;0.000000
-25.285816193;18.188518524;14.496500969;255;255;255;1;0.000000;0.000000;0.000000
-27.454364777;21.211650848;9.286067009;255;255;255;1;0.000000;0.000000;0.000000
-29.848194122;14.425115585;11.603273392;255;255;255;1;0.000978;0.999999;0.000978
-33.200180054;22.959428787;12.898991585;255;255;255;1;0.000978;0.999999;0.000978
-30.409358978;22.422079086;8.534160614;255;255;255;1;0.000000;0.000000;0.000000
-24.783260345;18.461315155;13.514202118;255;255;255;1;0.000000;0.000000;0.000000
-31.508201599;23.979616165;9.592695236;255;255;255;1;0.999999;0.000978;0.000978
-35.302700043;20.021800995;15.958967209;255;255;255;1;0.707106;0.707106;0.001384
-32.930465698;15.270339966;9.810013771;255;255;255;1;0.000978;0.999999;0.000978
-35.825164795;19.832935333;15.610583305;255;255;255;1;0.999999;0.000978;0.000978
-34.339828491;16.137123108;11.405206680;255;255;255;1;0.000978;0.999999;0.000978
-26.847099304;18.437627792;9.287591934;255;255;255;1;0.000000;0.000000;0.000000
-33.503391266;16.340579987;11.441093445;255;255;255;1;0.000978;0.999999;0.000978
-24.171567917;18.230308533;12.657248497;255;255;255;1;0.000000;0.000000;0.000000
-35.102966309;14.447991371;13.521460533;255;255;255;1;0.000978;0.999999;0.000978
-24.551101685;17.561082840;13.395822525;255;255;255;1;0.000000;0.000000;0.000000
-33.429016113;21.179851532;14.362857819;255;255;255;1;0.999999;0.000978;0.000978
-29.775367737;23.224130630;16.569719315;255;255;255;1;0.000978;0.999999;0.000978
-30.062116623;19.974561691;7.983119011;255;255;255;1;0.000000;0.000000;0.000000
-24.844944000;17.751853943;14.244740486;255;255;255;1;0.000000;0.000000;0.000000
-35.055206299;19.561433792;17.076988220;255;255;255;1;0.707106;0.707106;0.001384
-32.322658539;23.136116028;13.225193977;255;255;255;1;0.000000;0.000000;0.000000
-32.754779816;14.667265892;12.589859962;255;255;255;1;0.000978;0.999999;0.000978
-32.441211700;18.636856079;15.859649658;255;255;255;1;0.000000;0.000000;0.000000
-34.970836639;21.313907623;13.680485725;255;255;255;1;0.000000;0.000000;0.000000
-32.855335236;22.567020416;11.168787956;255;255;255;1;0.000000;0.000000;0.000000
-37.412891388;19.714408875;13.080534935;255;255;255;1;0.000978;0.999999;0.000978
-27.145153046;22.091854095;9.914939880;255;255;255;1;0.000978;0.999999;0.000978
-30.769550323;20.583929062;9.798727036;255;255;255;1;0.999999;0.000978;0.000978
-31.802204132;22.434570313;11.648036003;255;255;255;1;0.000000;0.000000;0.000000
-33.172466278;16.360435486;8.144164085;255;255;255;1;0.000978;0.999999;0.000978
-35.723285675;16.908029556;14.766090393;255;255;255;1;0.000978;0.999999;0.000978
-26.821710587;18.750993729;12.793619156;255;255;255;1;0.000000;0.000000;0.000000
-23.048543930;17.275884628;13.783052444;255;255;255;1;0.000000;0.000000;0.000000
-30.223411560;23.164821625;8.897275925;255;255;255;1;0.000000;0.000000;0.000000
-31.114974976;23.715259552;8.169646263;255;255;255;1;0.000000;0.000000;0.000000
-25.628025055;22.192914963;14.445884705;255;255;255;1;0.999999;0.000978;0.000978
-24.295049667;17.298725128;14.931283951;255;255;255;1;0.999999;0.000978;0.000978
-30.745901108;20.797325134;17.640747070;255;255;255;1;0.894688;0.446689;0.001310
-31.502487183;14.349269867;10.150156021;255;255;255;1;0.000978;0.999999;0.000978
-32.027107239;21.763481140;9.657166481;255;255;255;1;0.000000;0.000000;0.000000
-29.715476990;14.864612579;12.729931831;255;255;255;1;0.000978;0.999999;0.000978
-27.328632355;19.659118652;18.349878311;255;255;255;1;0.707106;0.707106;0.001384
-23.360755920;17.554752350;14.432993889;255;255;255;1;0.999999;0.000978;0.000978
-32.127464294;19.281379700;12.426469803;255;255;255;1;0.999999;0.000978;0.000978
-29.890779495;24.545452118;10.364882469;255;255;255;1;0.000978;0.999999;0.000978
-33.102401733;20.836488724;15.287447929;255;255;255;1;0.999999;0.000978;0.000978
-31.504241943;20.706230164;8.454545021;255;255;255;1;0.000000;0.000000;0.000000
-28.419137955;16.215011597;9.482991219;255;255;255;1;0.000000;0.000000;0.000000
-33.468471527;16.121704102;9.747270584;255;255;255;1;0.000000;0.000000;0.000000
-23.702026367;18.122671127;14.500763893;255;255;255;1;0.999999;0.000978;0.000978
-38.255180359;18.427944183;9.584142685;255;255;255;1;0.000000;0.000000;0.000000
-26.116109848;21.135450363;15.906553268;255;255;255;1;0.999999;0.000978;0.000978
-36.740436554;17.494089127;10.986091614;255;255;255;1;0.000978;0.999999;0.000978
-32.488227844;19.699020386;12.661877632;255;255;255;1;0.999999;0.000978;0.000978
-35.264015198;16.529144287;13.873144150;255;255;255;1;0.000978;0.999999;0.000978
-27.500267029;20.545537949;17.438468933;255;255;255;1;0.999999;0.000978;0.000978
-30.092376709;23.237407684;8.779641151;255;255;255;1;0.000000;0.000000;0.000000
-31.779142380;21.157138824;8.166297913;255;255;255;1;0.000000;0.000000;0.000000
-25.623540878;22.442939758;16.315021515;255;255;255;1;0.000978;0.999999;0.000978
-35.341712952;20.637811661;9.692193031;255;255;255;1;0.000978;0.999999;0.000978
-28.040231705;20.610752106;17.535144806;255;255;255;1;0.707106;0.707106;0.001384
-24.552299500;18.304286957;14.714818001;255;255;255;1;0.999999;0.000978;0.000978
-30.600839615;19.245073318;7.196493626;255;255;255;1;0.000000;0.000000;0.000000
-28.804145813;23.116588593;9.509544373;255;255;255;1;0.000978;0.999999;0.000978
-30.723087311;15.835059166;16.927049637;255;255;255;1;0.999999;0.000978;0.000978
-28.448757172;18.962532043;8.116333008;255;255;255;1;0.000978;0.999999;0.000978
-35.135967255;19.455841064;7.879199982;255;255;255;1;0.000000;0.000000;0.000000
-33.780063629;18.696619034;10.300778389;255;255;255;1;0.000000;0.000000;0.000000
-32.266925812;23.098857880;11.633314133;255;255;255;1;0.000000;0.000000;0.000000
-31.995075226;23.916431427;13.144559860;255;255;255;1;0.000000;0.000000;0.000000
-32.716709137;15.338459969;9.909996033;255;255;255;1;0.000978;0.999999;0.000978
-30.630765915;13.983553886;9.526006699;255;255;255;1;0.000000;0.000000;0.000000
-31.918195724;18.559976578;8.697860718;255;255;255;1;0.000978;0.999999;0.000978
-32.577594757;18.904966354;9.722017288;255;255;255;1;0.000978;0.999999;0.000978
-35.068954468;19.866525650;16.387928009;255;255;255;1;0.707106;0.707106;0.001384
-29.238594055;19.312047958;14.913201332;255;255;255;1;0.000000;0.000000;0.000000
-36.676765442;16.319364548;9.365011215;255;255;255;1;0.000978;0.999999;0.000978
-34.295745850;15.609016418;11.599843025;255;255;255;1;0.000000;0.000000;0.000000
-34.651145935;20.428422928;13.569736481;255;255;255;1;0.000000;0.000000;0.000000
-27.944953918;15.520341873;9.192785263;255;255;255;1;0.999999;0.000978;0.000978
-30.843503952;20.500034332;17.174604416;255;255;255;1;0.999999;0.000978;0.000978
-27.083253860;17.768428802;13.959432602;255;255;255;1;0.000000;0.000000;0.000000
-33.525196075;21.206714630;14.721816063;255;255;255;1;0.999999;0.000978;0.000978
-33.032192230;21.907756805;14.550647736;255;255;255;1;0.000000;0.000000;0.000000
-22.256315231;17.365642548;14.622541428;255;255;255;1;0.707106;0.707106;0.001384
-29.706058502;14.000324249;9.209493637;255;255;255;1;0.000978;0.999999;0.000978
-31.396089554;23.267158508;12.624498367;255;255;255;1;0.000000;0.000000;0.000000
-28.700618744;15.934928894;15.887684822;255;255;255;1;0.000000;0.000000;0.000000
-37.713806152;18.909725189;8.895252228;255;255;255;1;0.000978;0.999999;0.000978
-32.452255249;19.322057724;10.166452408;255;255;255;1;0.000000;0.000000;0.000000
-32.069759369;22.466886520;12.496927261;255;255;255;1;0.000000;0.000000;0.000000
-29.112018585;15.796829224;16.050148010;255;255;255;1;0.000000;0.000000;0.000000
-27.834758759;19.580223083;14.577971458;255;255;255;1;0.000000;0.000000;0.000000
-29.817680359;19.263341904;17.423097610;255;255;255;1;0.999999;0.000978;0.000978
-32.864837646;22.926361084;13.267027855;255;255;255;1;0.000978;0.999999;0.000978
-30.872779846;24.082740784;13.055584908;255;255;255;1;0.000000;0.000000;0.000000
-31.747690201;20.565214157;7.646877766;255;255;255;1;0.000000;0.000000;0.000000
-31.292055130;22.009727478;13.163898468;255;255;255;1;0.999999;0.000978;0.000978
-26.628871918;21.797744751;16.305307388;255;255;255;1;0.000000;0.000000;0.000000
-38.092906952;18.510509491;10.974137306;255;255;255;1;0.707106;0.707106;0.001384
-32.451358795;18.730367661;15.461935043;255;255;255;1;0.000000;0.000000;0.000000
-29.344829559;23.155811310;10.139986038;255;255;255;1;0.000000;0.000000;0.000000
-28.674409866;18.384029388;16.672260284;255;255;255;1;0.999999;0.000978;0.000978
-27.475221634;18.567676544;12.424989700;255;255;255;1;0.000000;0.000000;0.000000
-35.722930908;17.190822601;10.036634445;255;255;255;1;0.000000;0.000000;0.000000
-29.963848114;14.598164558;11.555881500;255;255;255;1;0.000978;0.999999;0.000978
-30.284288406;19.280660629;16.843750000;255;255;255;1;0.999999;0.000978;0.000978
-32.857952118;15.515140533;10.378152847;255;255;255;1;0.000978;0.999999;0.000978
-30.652637482;22.469776154;8.003312111;255;255;255;1;0.000000;0.000000;0.000000
-27.806270599;16.065423965;10.729225159;255;255;255;1;0.000000;0.000000;0.000000
-27.239509583;16.101650238;10.015641212;255;255;255;1;0.000000;0.000000;0.000000
-32.492336273;20.405700684;13.225384712;255;255;255;1;0.999999;0.000978;0.000978
